case_id,impl,batch_id,sample_index,time_s
nist_strd,rust,3,34,0.058352243
nist_strd,rust,3,35,0.058123417
nist_strd,rust,3,36,0.058032277
nist_strd,rust,3,37,0.057920068
nist_strd,rust,3,38,0.057987483
nist_strd,rust,3,39,0.058129618
nist_strd,rust,3,40,0.058155275
noaa_co2,cpp,2,0,0.005420018
noaa_co2,cpp,2,1,0.005429836
noaa_co2,cpp,2,2,0.005427061
noaa_co2,cpp,2,3,0.005492673
noaa_co2,cpp,2,4,0.005418043
noaa_co2,cpp,2,5,0.005425889
noaa_co2,cpp,2,6,0.005458219
noaa_co2,cpp,2,7,0.005420258
noaa_co2,cpp,2,8,0.005427060
noaa_co2,cpp,2,9,0.005418435
noaa_co2,cpp,2,10,0.005431229
noaa_co2,cpp,2,11,0.005419206
noaa_co2,cpp,2,12,0.005430247
noaa_co2,cpp,2,13,0.005417674
noaa_co2,cpp,2,14,0.005426389
noaa_co2,cpp,2,15,0.005425768
noaa_co2,cpp,2,16,0.005417904
noaa_co2,cpp,2,17,0.005422963
noaa_co2,cpp,2,18,0.005418795
noaa_co2,cpp,2,19,0.005435967
noaa_co2,cpp,2,20,0.005423424
noaa_co2,cpp,2,21,0.005417233
noaa_co2,cpp,2,22,0.005445796
noaa_co2,cpp,2,23,0.005419256
noaa_co2,cpp,2,24,0.005425198
noaa_co2,cpp,2,25,0.005417683
noaa_co2,cpp,2,26,0.005428824
noaa_co2,cpp,2,27,0.005421190
noaa_co2,cpp,2,28,0.005417203
noaa_co2,cpp,2,29,0.005470532
noaa_co2,cpp,2,30,0.005420779
noaa_co2,cpp,2,31,0.005427121
noaa_co2,cpp,2,32,0.005416732
noaa_co2,cpp,2,33,0.005429425
noaa_co2,cpp,2,34,0.005416852
noaa_co2,cpp,2,35,0.005417403
noaa_co2,cpp,2,36,0.005425628
noaa_co2,cpp,2,37,0.005423313
noaa_co2,cpp,2,38,0.005427893
noaa_co2,cpp,2,39,0.005415459
noaa_co2,cpp,2,40,0.005427542
nist_strd,cpp,8,0,0.024193904
nist_strd,cpp,8,1,0.024028907
nist_strd,cpp,8,2,0.024085272
nist_strd,cpp,8,3,0.024031852
nist_strd,cpp,8,4,0.023964988
nist_strd,cpp,8,5,0.024175911
nist_strd,cpp,8,6,0.024316784
nist_strd,cpp,8,7,0.024023186
nist_strd,cpp,8,8,0.024061107
nist_strd,cpp,8,9,0.024049906
nist_strd,cpp,8,10,0.024054976
nist_strd,cpp,8,11,0.024285756
nist_strd,cpp,8,12,0.024285124
nist_strd,cpp,8,13,0.023983292
nist_strd,cpp,8,14,0.024183084
nist_strd,cpp,8,15,0.024052491
nist_strd,cpp,8,16,0.024108255
nist_strd,cpp,8,17,0.024110969
nist_strd,cpp,8,18,0.024090933
nist_strd,cpp,8,19,0.024107584
nist_strd,cpp,8,20,0.024050467
nist_strd,cpp,8,21,0.024088749
nist_strd,cpp,8,22,0.024075544
nist_strd,cpp,8,23,0.024087887
nist_strd,cpp,8,24,0.023992329
nist_strd,cpp,8,25,0.024156946
nist_strd,cpp,8,26,0.024110979
nist_strd,cpp,8,27,0.024123354
nist_strd,cpp,8,28,0.024127079
nist_strd,cpp,8,29,0.024033365
nist_strd,cpp,8,30,0.023988492
nist_strd,cpp,8,31,0.024194245
nist_strd,cpp,8,32,0.024115017
nist_strd,cpp,8,33,0.024157317
nist_strd,cpp,8,34,0.023982190
nist_strd,cpp,8,35,0.024120247
nist_strd,cpp,8,36,0.024046830
nist_strd,cpp,8,37,0.024057540
nist_strd,cpp,8,38,0.023984294
nist_strd,cpp,8,39,0.024218971
nist_strd,cpp,8,40,0.024111631
nist_strd,rust,8,0,0.058160546
nist_strd,rust,8,1,0.058172348
nist_strd,rust,8,2,0.057980140
nist_strd,rust,8,3,0.058163481
nist_strd,rust,8,4,0.058266553
nist_strd,rust,8,5,0.058221139
nist_strd,rust,8,6,0.058180443
nist_strd,rust,8,7,0.058226188
nist_strd,rust,8,8,0.058147120
nist_strd,rust,8,9,0.058236938
nist_strd,rust,8,10,0.058391787
nist_strd,rust,8,11,0.058084304
nist_strd,rust,8,12,0.059942706
nist_strd,rust,8,13,0.058439385
nist_strd,rust,8,14,0.058136240
nist_strd,rust,8,15,0.058383841
nist_strd,rust,8,16,0.058363313
nist_strd,rust,8,17,0.058248339
nist_strd,rust,8,18,0.057984377
nist_strd,rust,8,19,0.057993644
nist_strd,rust,8,20,0.058347434
nist_strd,rust,8,21,0.058208034
nist_strd,rust,8,22,0.058187385
nist_strd,rust,8,23,0.058403829
nist_strd,rust,8,24,0.058212402
nist_strd,rust,8,25,0.058110963
nist_strd,rust,8,26,0.058117416
nist_strd,rust,8,27,0.058380275
nist_strd,rust,8,28,0.058498666
nist_strd,rust,8,29,0.058036725
nist_strd,rust,8,30,0.058208526
nist_strd,rust,8,31,0.058264169
nist_strd,rust,8,32,0.058346913
nist_strd,rust,8,33,0.058391837
nist_strd,rust,8,34,0.058164954
nist_strd,rust,8,35,0.058204878
nist_strd,rust,8,36,0.057955304
nist_strd,rust,8,37,0.058447801
nist_strd,rust,8,38,0.058029291
nist_strd,rust,8,39,0.058141210
nist_strd,rust,8,40,0.058114370
noaa_co2,rust,7,0,0.011541673
noaa_co2,rust,7,1,0.011698074
noaa_co2,rust,7,2,0.011550489
noaa_co2,rust,7,3,0.011522708
noaa_co2,rust,7,4,0.011528177
noaa_co2,rust,7,5,0.011527086
noaa_co2,rust,7,6,0.011535211
noaa_co2,rust,7,7,0.011534279
noaa_co2,rust,7,8,0.011583420
noaa_co2,rust,7,9,0.011595763
noaa_co2,rust,7,10,0.011530442
noaa_co2,rust,7,11,0.011549598
noaa_co2,rust,7,12,0.011636419
noaa_co2,rust,7,13,0.011561559
noaa_co2,rust,7,14,0.011517798
noaa_co2,rust,7,15,0.011559977
noaa_co2,rust,7,16,0.011535822
noaa_co2,rust,7,17,0.011534038
noaa_co2,rust,7,18,0.011530873
noaa_co2,rust,7,19,0.011532135
noaa_co2,rust,7,20,0.011578361
noaa_co2,rust,7,21,0.011528428
noaa_co2,rust,7,22,0.011540170
noaa_co2,rust,7,23,0.011535381
noaa_co2,rust,7,24,0.011570737
noaa_co2,rust,7,25,0.011546121
noaa_co2,rust,7,26,0.011554297
noaa_co2,rust,7,27,0.011535882
noaa_co2,rust,7,28,0.011543967
noaa_co2,rust,7,29,0.011637371
noaa_co2,rust,7,30,0.011588910
noaa_co2,rust,7,31,0.011540100
noaa_co2,rust,7,32,0.011530533
noaa_co2,rust,7,33,0.011527997
noaa_co2,rust,7,34,0.011552913
noaa_co2,rust,7,35,0.011553975
noaa_co2,rust,7,36,0.011560137
noaa_co2,rust,7,37,0.011527356
noaa_co2,rust,7,38,0.011544788
noaa_co2,rust,7,39,0.011579513
noaa_co2,rust,7,40,0.011536594
nist_strd,rust,5,0,0.058068204
nist_strd,rust,5,1,0.058478648
nist_strd,rust,5,2,0.058494017
nist_strd,rust,5,3,0.058234504
nist_strd,rust,5,4,0.058201643
nist_strd,rust,5,5,0.058372390
nist_strd,rust,5,6,0.058528180
nist_strd,rust,5,7,0.058404616
nist_strd,rust,5,8,0.058401517
nist_strd,rust,5,9,0.058097862
nist_strd,rust,5,10,0.058350903
nist_strd,rust,5,11,0.058328671
nist_strd,rust,5,12,0.058083205
nist_strd,rust,5,13,0.058045815
nist_strd,rust,5,14,0.058007193
nist_strd,rust,5,15,0.058198470
nist_strd,rust,5,16,0.058313924
nist_strd,rust,5,17,0.058306050
nist_strd,rust,5,18,0.058130573
nist_strd,rust,5,19,0.058364719
nist_strd,rust,5,20,0.058247711
nist_strd,rust,5,21,0.058058048
nist_strd,rust,5,22,0.058686288
nist_strd,rust,5,23,0.058489912
nist_strd,rust,5,24,0.058368776
nist_strd,rust,5,25,0.058409251
nist_strd,rust,5,26,0.058480394
nist_strd,rust,5,27,0.058528173
nist_strd,rust,5,28,0.058576373
nist_strd,rust,5,29,0.058451680
nist_strd,rust,5,30,0.058554752
nist_strd,rust,5,31,0.058532291
nist_strd,rust,5,32,0.058250727
nist_strd,rust,5,33,0.058411496
nist_strd,rust,5,34,0.058545174
nist_strd,rust,5,35,0.058629251
nist_strd,rust,5,36,0.058245097
nist_strd,rust,5,37,0.058315488
nist_strd,rust,5,38,0.058271325
nist_strd,rust,5,39,0.058527862
nist_strd,rust,5,40,0.058263561
cern_dimuon,rust,3,0,0.000627478
cern_dimuon,rust,3,1,0.000610997
cern_dimuon,rust,3,2,0.000630393
cern_dimuon,rust,3,3,0.000624853
cern_dimuon,rust,3,4,0.000611899
cern_dimuon,rust,3,5,0.000624122
cern_dimuon,rust,3,6,0.000621497
cern_dimuon,rust,3,7,0.000610776
cern_dimuon,rust,3,8,0.000625043
cern_dimuon,rust,3,9,0.000608573
cern_dimuon,rust,3,10,0.000624011
cern_dimuon,rust,3,11,0.000621547
cern_dimuon,rust,3,12,0.000611989
cern_dimuon,rust,3,13,0.000623681
cern_dimuon,rust,3,14,0.000626246
cern_dimuon,rust,3,15,0.000613361
cern_dimuon,rust,3,16,0.000626917
cern_dimuon,rust,3,17,0.000611077
cern_dimuon,rust,3,18,0.000622118
cern_dimuon,rust,3,19,0.000623260
cern_dimuon,rust,3,20,0.000612811
cern_dimuon,rust,3,21,0.000623510
cern_dimuon,rust,3,22,0.000611618
cern_dimuon,rust,3,23,0.000624462
cern_dimuon,rust,3,24,0.000629472
cern_dimuon,rust,3,25,0.000610707
cern_dimuon,rust,3,26,0.000625213
cern_dimuon,rust,3,27,0.000621556
cern_dimuon,rust,3,28,0.000610346
cern_dimuon,rust,3,29,0.000621277
cern_dimuon,rust,3,30,0.000610626
cern_dimuon,rust,3,31,0.000627407
cern_dimuon,rust,3,32,0.000623341
cern_dimuon,rust,3,33,0.000614974
cern_dimuon,rust,3,34,0.000624162
cern_dimuon,rust,3,35,0.000622238
cern_dimuon,rust,3,36,0.000612490
cern_dimuon,rust,3,37,0.000621056
cern_dimuon,rust,3,38,0.000611829
cern_dimuon,rust,3,39,0.000623220
cern_dimuon,rust,3,40,0.000620926
usgs_earthquakes,rust,2,0,0.000012754
usgs_earthquakes,rust,2,1,0.000012283
usgs_earthquakes,rust,2,2,0.000012283
usgs_earthquakes,rust,2,3,0.000012122
usgs_earthquakes,rust,2,4,0.000012203
usgs_earthquakes,rust,2,5,0.000012353
usgs_earthquakes,rust,2,6,0.000012293
usgs_earthquakes,rust,2,7,0.000012133
usgs_earthquakes,rust,2,8,0.000012203
usgs_earthquakes,rust,2,9,0.000012323
usgs_earthquakes,rust,2,10,0.000011982
usgs_earthquakes,rust,2,11,0.000012193
usgs_earthquakes,rust,2,12,0.000012183
usgs_earthquakes,rust,2,13,0.000012162
usgs_earthquakes,rust,2,14,0.000012052
usgs_earthquakes,rust,2,15,0.000012062
usgs_earthquakes,rust,2,16,0.000012033
usgs_earthquakes,rust,2,17,0.000011992
usgs_earthquakes,rust,2,18,0.000012263
usgs_earthquakes,rust,2,19,0.000012113
usgs_earthquakes,rust,2,20,0.000011952
usgs_earthquakes,rust,2,21,0.000011952
usgs_earthquakes,rust,2,22,0.000012212
usgs_earthquakes,rust,2,23,0.000011983
usgs_earthquakes,rust,2,24,0.000012142
usgs_earthquakes,rust,2,25,0.000012233
usgs_earthquakes,rust,2,26,0.000012093
usgs_earthquakes,rust,2,27,0.000012002
usgs_earthquakes,rust,2,28,0.000026399
usgs_earthquakes,rust,2,29,0.000012323
usgs_earthquakes,rust,2,30,0.000012192
usgs_earthquakes,rust,2,31,0.000012233
usgs_earthquakes,rust,2,32,0.000012283
usgs_earthquakes,rust,2,33,0.000012133
usgs_earthquakes,rust,2,34,0.000011992
usgs_earthquakes,rust,2,35,0.000012143
usgs_earthquakes,rust,2,36,0.000012102
usgs_earthquakes,rust,2,37,0.000012213
usgs_earthquakes,rust,2,38,0.000012012
usgs_earthquakes,rust,2,39,0.000011943
usgs_earthquakes,rust,2,40,0.000012123
usgs_earthquakes,cpp,8,0,0.000017673
usgs_earthquakes,cpp,8,1,0.000034725
usgs_earthquakes,cpp,8,2,0.000018705
usgs_earthquakes,cpp,8,3,0.000017823
usgs_earthquakes,cpp,8,4,0.000017693
usgs_earthquakes,cpp,8,5,0.000017473
usgs_earthquakes,cpp,8,6,0.000017573
usgs_earthquakes,cpp,8,7,0.000017702
usgs_earthquakes,cpp,8,8,0.000017612
usgs_earthquakes,cpp,8,9,0.000017493
usgs_earthquakes,cpp,8,10,0.000017683
usgs_earthquakes,cpp,8,11,0.000017553
usgs_earthquakes,cpp,8,12,0.000017533
usgs_earthquakes,cpp,8,13,0.000017542
usgs_earthquakes,cpp,8,14,0.000017633
usgs_earthquakes,cpp,8,15,0.000017573
usgs_earthquakes,cpp,8,16,0.000017583
usgs_earthquakes,cpp,8,17,0.000017563
usgs_earthquakes,cpp,8,18,0.000017542
usgs_earthquakes,cpp,8,19,0.000017603
usgs_earthquakes,cpp,8,20,0.000017533
usgs_earthquakes,cpp,8,21,0.000017542
usgs_earthquakes,cpp,8,22,0.000017582
usgs_earthquakes,cpp,8,23,0.000017553
usgs_earthquakes,cpp,8,24,0.000017502
usgs_earthquakes,cpp,8,25,0.000017502
usgs_earthquakes,cpp,8,26,0.000017463
usgs_earthquakes,cpp,8,27,0.000017503
usgs_earthquakes,cpp,8,28,0.000017562
usgs_earthquakes,cpp,8,29,0.000017523
usgs_earthquakes,cpp,8,30,0.000017613
usgs_earthquakes,cpp,8,31,0.000017593
usgs_earthquakes,cpp,8,32,0.000017613
usgs_earthquakes,cpp,8,33,0.000017582
usgs_earthquakes,cpp,8,34,0.000017573
usgs_earthquakes,cpp,8,35,0.000017583
usgs_earthquakes,cpp,8,36,0.000017493
usgs_earthquakes,cpp,8,37,0.000017613
usgs_earthquakes,cpp,8,38,0.000017533
usgs_earthquakes,cpp,8,39,0.000017713
usgs_earthquakes,cpp,8,40,0.000017553
noaa_co2,cpp,3,0,0.005393338
noaa_co2,cpp,3,1,0.005398829
noaa_co2,cpp,3,2,0.005415910
noaa_co2,cpp,3,3,0.005394651
noaa_co2,cpp,3,4,0.005405351
noaa_co2,cpp,3,5,0.005395723
noaa_co2,cpp,3,6,0.005394460
noaa_co2,cpp,3,7,0.005405310
noaa_co2,cpp,3,8,0.005393699
noaa_co2,cpp,3,9,0.005402525
noaa_co2,cpp,3,10,0.005478988
noaa_co2,cpp,3,11,0.005400622
noaa_co2,cpp,3,12,0.005404098
noaa_co2,cpp,3,13,0.005440726
noaa_co2,cpp,3,14,0.005399990
noaa_co2,cpp,3,15,0.005389681
noaa_co2,cpp,3,16,0.005398909
noaa_co2,cpp,3,17,0.005401604
noaa_co2,cpp,3,18,0.005432941
noaa_co2,cpp,3,19,0.005403878
noaa_co2,cpp,3,20,0.005399490
noaa_co2,cpp,3,21,0.005396234
noaa_co2,cpp,3,22,0.005403777
noaa_co2,cpp,3,23,0.005390012
noaa_co2,cpp,3,24,0.005400782
noaa_co2,cpp,3,25,0.005395943
noaa_co2,cpp,3,26,0.005393970
noaa_co2,cpp,3,27,0.005400251
noaa_co2,cpp,3,28,0.005391905
noaa_co2,cpp,3,29,0.005447299
noaa_co2,cpp,3,30,0.005396875
noaa_co2,cpp,3,31,0.005395602
noaa_co2,cpp,3,32,0.005400882
noaa_co2,cpp,3,33,0.005395032
noaa_co2,cpp,3,34,0.005464030
noaa_co2,cpp,3,35,0.005398107
noaa_co2,cpp,3,36,0.005404569
noaa_co2,cpp,3,37,0.005392527
noaa_co2,cpp,3,38,0.005394350
noaa_co2,cpp,3,39,0.005399730
noaa_co2,cpp,3,40,0.005400321
usgs_earthquakes,rust,1,0,0.000012604
usgs_earthquakes,rust,1,1,0.000012253
usgs_earthquakes,rust,1,2,0.000012002
usgs_earthquakes,rust,1,3,0.000012113
usgs_earthquakes,rust,1,4,0.000012082
usgs_earthquakes,rust,1,5,0.000012744
usgs_earthquakes,rust,1,6,0.000012223
usgs_earthquakes,rust,1,7,0.000012623
usgs_earthquakes,rust,1,8,0.000012403
usgs_earthquakes,rust,1,9,0.000012483
usgs_earthquakes,rust,1,10,0.000012022
usgs_earthquakes,rust,1,11,0.000012163
usgs_earthquakes,rust,1,12,0.000012233
usgs_earthquakes,rust,1,13,0.000012072
usgs_earthquakes,rust,1,14,0.000012232
usgs_earthquakes,rust,1,15,0.000012394
usgs_earthquakes,rust,1,16,0.000012222
usgs_earthquakes,rust,1,17,0.000011933
usgs_earthquakes,rust,1,18,0.000012052
usgs_earthquakes,rust,1,19,0.000011943
usgs_earthquakes,rust,1,20,0.000012303
usgs_earthquakes,rust,1,21,0.000012063
usgs_earthquakes,rust,1,22,0.000011922
usgs_earthquakes,rust,1,23,0.000012013
usgs_earthquakes,rust,1,24,0.000012433
usgs_earthquakes,rust,1,25,0.000012133
usgs_earthquakes,rust,1,26,0.000012363
usgs_earthquakes,rust,1,27,0.000012022
usgs_earthquakes,rust,1,28,0.000012073
usgs_earthquakes,rust,1,29,0.000012653
usgs_earthquakes,rust,1,30,0.000012213
usgs_earthquakes,rust,1,31,0.000012012
usgs_earthquakes,rust,1,32,0.000012042
usgs_earthquakes,rust,1,33,0.000012293
usgs_earthquakes,rust,1,34,0.000012153
usgs_earthquakes,rust,1,35,0.000012343
usgs_earthquakes,rust,1,36,0.000040054
usgs_earthquakes,rust,1,37,0.000013736
usgs_earthquakes,rust,1,38,0.000012173
usgs_earthquakes,rust,1,39,0.000012183
usgs_earthquakes,rust,1,40,0.000012192
noaa_co2,rust,4,0,0.011555617
noaa_co2,rust,4,1,0.011552963
noaa_co2,rust,4,2,0.011535730
noaa_co2,rust,4,3,0.011540540
noaa_co2,rust,4,4,0.011523026
noaa_co2,rust,4,5,0.011533075
noaa_co2,rust,4,6,0.011532274
noaa_co2,rust,4,7,0.011546451
noaa_co2,rust,4,8,0.011614607
noaa_co2,rust,4,9,0.011547142
noaa_co2,rust,4,10,0.011532584
noaa_co2,rust,4,11,0.011525211
noaa_co2,rust,4,12,0.011540129
noaa_co2,rust,4,13,0.011526453
noaa_co2,rust,4,14,0.011536842
noaa_co2,rust,4,15,0.011606572
noaa_co2,rust,4,16,0.011768093
noaa_co2,rust,4,17,0.011536311
noaa_co2,rust,4,18,0.011529840
noaa_co2,rust,4,19,0.011538947
noaa_co2,rust,4,20,0.011522506
noaa_co2,rust,4,21,0.011564625
noaa_co2,rust,4,22,0.011538676
noaa_co2,rust,4,23,0.011561638
noaa_co2,rust,4,24,0.011526904
noaa_co2,rust,4,25,0.011753014
noaa_co2,rust,4,26,0.011551951
noaa_co2,rust,4,27,0.011523007
noaa_co2,rust,4,28,0.011540679
noaa_co2,rust,4,29,0.011534508
noaa_co2,rust,4,30,0.011534037
noaa_co2,rust,4,31,0.011528076
noaa_co2,rust,4,32,0.011542283
noaa_co2,rust,4,33,0.011536261
noaa_co2,rust,4,34,0.011592285
noaa_co2,rust,4,35,0.011536452
noaa_co2,rust,4,36,0.011531843
noaa_co2,rust,4,37,0.011538747
noaa_co2,rust,4,38,0.011524470
noaa_co2,rust,4,39,0.011537153
noaa_co2,rust,4,40,0.011530931
noaa_co2,rust,8,0,0.011623624
noaa_co2,rust,8,1,0.011687523
noaa_co2,rust,8,2,0.011636168
noaa_co2,rust,8,3,0.011623865
noaa_co2,rust,8,4,0.011623464
noaa_co2,rust,8,5,0.011627761
noaa_co2,rust,8,6,0.011632550
noaa_co2,rust,8,7,0.011622592
noaa_co2,rust,8,8,0.011627611
noaa_co2,rust,8,9,0.011632831
noaa_co2,rust,8,10,0.011612113
noaa_co2,rust,8,11,0.011686611
noaa_co2,rust,8,12,0.011626730
noaa_co2,rust,8,13,0.011670952
noaa_co2,rust,8,14,0.011630757
noaa_co2,rust,8,15,0.011617072
noaa_co2,rust,8,16,0.011622873
noaa_co2,rust,8,17,0.011644453
noaa_co2,rust,8,18,0.011615879
noaa_co2,rust,8,19,0.011633842
noaa_co2,rust,8,20,0.011629746
noaa_co2,rust,8,21,0.011613776
noaa_co2,rust,8,22,0.011636357
noaa_co2,rust,8,23,0.011681662
noaa_co2,rust,8,24,0.011615238
noaa_co2,rust,8,25,0.011622382
noaa_co2,rust,8,26,0.011611902
noaa_co2,rust,8,27,0.011620318
noaa_co2,rust,8,28,0.011627341
noaa_co2,rust,8,29,0.011619807
noaa_co2,rust,8,30,0.011628704
noaa_co2,rust,8,31,0.011687132
noaa_co2,rust,8,32,0.011622833
noaa_co2,rust,8,33,0.011650284
noaa_co2,rust,8,34,0.011620087
noaa_co2,rust,8,35,0.011684147
noaa_co2,rust,8,36,0.011624435
noaa_co2,rust,8,37,0.011625277
noaa_co2,rust,8,38,0.011620538
noaa_co2,rust,8,39,0.011619597
noaa_co2,rust,8,40,0.011621189
nist_strd,cpp,7,0,0.024328071
nist_strd,cpp,7,1,0.024160840
nist_strd,cpp,7,2,0.024204350
nist_strd,cpp,7,3,0.024059872
nist_strd,cpp,7,4,0.023955167
nist_strd,cpp,7,5,0.024006281
nist_strd,cpp,7,6,0.024147916
nist_strd,cpp,7,7,0.024212105
nist_strd,cpp,7,8,0.024109223
nist_strd,cpp,7,9,0.024394855
nist_strd,cpp,7,10,0.024297124
nist_strd,cpp,7,11,0.024085810
nist_strd,cpp,7,12,0.024126235
nist_strd,cpp,7,13,0.024150620
nist_strd,cpp,7,14,0.024117468
nist_strd,cpp,7,15,0.024143246
nist_strd,cpp,7,16,0.024195343
nist_strd,cpp,7,17,0.024176058
nist_strd,cpp,7,18,0.024130994
nist_strd,cpp,7,19,0.024207356
nist_strd,cpp,7,20,0.024309296
nist_strd,cpp,7,21,0.024086431
nist_strd,cpp,7,22,0.024169967
nist_strd,cpp,7,23,0.024064160
nist_strd,cpp,7,24,0.024067515
nist_strd,cpp,7,25,0.024074078
nist_strd,cpp,7,26,0.024172802
nist_strd,cpp,7,27,0.024075521
nist_strd,cpp,7,28,0.024165047
nist_strd,cpp,7,29,0.024217996
nist_strd,cpp,7,30,0.024147354
nist_strd,cpp,7,31,0.024099666
nist_strd,cpp,7,32,0.024175397
nist_strd,cpp,7,33,0.024082373
nist_strd,cpp,7,34,0.024336266
nist_strd,cpp,7,35,0.024147665
nist_strd,cpp,7,36,0.024081321
nist_strd,cpp,7,37,0.024036658
nist_strd,cpp,7,38,0.024076703
nist_strd,cpp,7,39,0.024062036
nist_strd,cpp,7,40,0.024121677
nist_strd,cpp,2,0,0.024027270
nist_strd,cpp,2,1,0.024053920
nist_strd,cpp,2,2,0.024035907
nist_strd,cpp,2,3,0.023985954
nist_strd,cpp,2,4,0.024159637
nist_strd,cpp,2,5,0.024181579
nist_strd,cpp,2,6,0.024068697
nist_strd,cpp,2,7,0.024694874
nist_strd,cpp,2,8,0.024220220
nist_strd,cpp,2,9,0.024189052
nist_strd,cpp,2,10,0.024216022
nist_strd,cpp,2,11,0.024232713
nist_strd,cpp,2,12,0.024056425
nist_strd,cpp,2,13,0.024051336
nist_strd,cpp,2,14,0.024109394
nist_strd,cpp,2,15,0.024034103
nist_strd,cpp,2,16,0.024054281
nist_strd,cpp,2,17,0.024026650
nist_strd,cpp,2,18,0.024077996
nist_strd,cpp,2,19,0.024114584
nist_strd,cpp,2,20,0.024120785
nist_strd,cpp,2,21,0.024040085
nist_strd,cpp,2,22,0.024049612
nist_strd,cpp,2,23,0.023942122
nist_strd,cpp,2,24,0.024103572
nist_strd,cpp,2,25,0.024085780
nist_strd,cpp,2,26,0.024146152
nist_strd,cpp,2,27,0.024339382
nist_strd,cpp,2,28,0.024087163
nist_strd,cpp,2,29,0.023994439
nist_strd,cpp,2,30,0.023967138
nist_strd,cpp,2,31,0.024019767
nist_strd,cpp,2,32,0.024042770
nist_strd,cpp,2,33,0.024268631
nist_strd,cpp,2,34,0.024061064
nist_strd,cpp,2,35,0.024056275
nist_strd,cpp,2,36,0.023967550
nist_strd,cpp,2,37,0.024037029
nist_strd,cpp,2,38,0.024133248
nist_strd,cpp,2,39,0.024053540
nist_strd,cpp,2,40,0.024088585
cern_dimuon,rust,8,0,0.000616598
cern_dimuon,rust,8,1,0.000624453
cern_dimuon,rust,8,2,0.000613733
cern_dimuon,rust,8,3,0.000623221
cern_dimuon,rust,8,4,0.000620585
cern_dimuon,rust,8,5,0.000610427
cern_dimuon,rust,8,6,0.000620746
cern_dimuon,rust,8,7,0.000638470
cern_dimuon,rust,8,8,0.000625876
cern_dimuon,rust,8,9,0.000622119
cern_dimuon,rust,8,10,0.000611389
cern_dimuon,rust,8,11,0.000620807
cern_dimuon,rust,8,12,0.000623982
cern_dimuon,rust,8,13,0.000611088
cern_dimuon,rust,8,14,0.000620566
cern_dimuon,rust,8,15,0.000611799
cern_dimuon,rust,8,16,0.000621988
cern_dimuon,rust,8,17,0.000621919
cern_dimuon,rust,8,18,0.000610858
cern_dimuon,rust,8,19,0.000621548
cern_dimuon,rust,8,20,0.000623001
cern_dimuon,rust,8,21,0.000612711
cern_dimuon,rust,8,22,0.000621718
cern_dimuon,rust,8,23,0.000610137
cern_dimuon,rust,8,24,0.000630044
cern_dimuon,rust,8,25,0.000623912
cern_dimuon,rust,8,26,0.000610558
cern_dimuon,rust,8,27,0.000621859
cern_dimuon,rust,8,28,0.000613052
cern_dimuon,rust,8,29,0.000621638
cern_dimuon,rust,8,30,0.000619263
cern_dimuon,rust,8,31,0.000609926
cern_dimuon,rust,8,32,0.000620506
cern_dimuon,rust,8,33,0.000620325
cern_dimuon,rust,8,34,0.000609927
cern_dimuon,rust,8,35,0.000621247
cern_dimuon,rust,8,36,0.000609786
cern_dimuon,rust,8,37,0.000621869
cern_dimuon,rust,8,38,0.000619794
cern_dimuon,rust,8,39,0.000610327
cern_dimuon,rust,8,40,0.000618572
nist_strd,rust,2,0,0.058059700
nist_strd,rust,2,1,0.058255836
nist_strd,rust,2,2,0.058016310
nist_strd,rust,2,3,0.057990020
nist_strd,rust,2,4,0.058290359
nist_strd,rust,2,5,0.058033602
nist_strd,rust,2,6,0.060502471
nist_strd,rust,2,7,0.058549042
nist_strd,rust,2,8,0.058172820
nist_strd,rust,2,9,0.058138407
nist_strd,rust,2,10,0.058318022
nist_strd,rust,2,11,0.058023323
nist_strd,rust,2,12,0.058214348
nist_strd,rust,2,13,0.058216452
nist_strd,rust,2,14,0.058111988
nist_strd,rust,2,15,0.058232112
nist_strd,rust,2,16,0.058292905
nist_strd,rust,2,17,0.058194131
nist_strd,rust,2,18,0.058764804
nist_strd,rust,2,19,0.058460938
nist_strd,rust,2,20,0.058128008
nist_strd,rust,2,21,0.058286413
nist_strd,rust,2,22,0.058107479
nist_strd,rust,2,23,0.058089896
nist_strd,rust,2,24,0.058363546
nist_strd,rust,2,25,0.058137606
nist_strd,rust,2,26,0.058298625
nist_strd,rust,2,27,0.058130917
nist_strd,rust,2,28,0.058026933
nist_strd,rust,2,29,0.057874931
nist_strd,rust,2,30,0.058383697
nist_strd,rust,2,31,0.058189205
nist_strd,rust,2,32,0.058390971
nist_strd,rust,2,33,0.058117553
nist_strd,rust,2,34,0.058187392
nist_strd,rust,2,35,0.058118885
nist_strd,rust,2,36,0.058328755
nist_strd,rust,2,37,0.058209594
nist_strd,rust,2,38,0.058281277
nist_strd,rust,2,39,0.058360936
nist_strd,rust,2,40,0.058236804
usgs_earthquakes,rust,6,0,0.000012944
usgs_earthquakes,rust,6,1,0.000012303
usgs_earthquakes,rust,6,2,0.000012243
usgs_earthquakes,rust,6,3,0.000012273
usgs_earthquakes,rust,6,4,0.000012263
usgs_earthquakes,rust,6,5,0.000012694
usgs_earthquakes,rust,6,6,0.000012713
usgs_earthquakes,rust,6,7,0.000012573
usgs_earthquakes,rust,6,8,0.000012473
usgs_earthquakes,rust,6,9,0.000012483
usgs_earthquakes,rust,6,10,0.000012272
